Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
491,0.9789999723434448,tensor([[4]]),9790.0,9990.0751953125
492,0.9769999980926514,tensor([[9]]),9770.0,9973.7490234375
493,0.972000002861023,tensor([[6]]),9720.0,9983.953125
494,0.9670000076293945,tensor([[2]]),9670.0,9986.5185546875
495,0.968999981880188,tensor([[3]]),9690.0,9994.7783203125
496,0.968999981880188,tensor([[5]]),9690.0,9994.7783203125
497,0.9700000286102295,tensor([[2]]),9700.0,10005.0927734375
498,0.9649999737739563,tensor([[6]]),9650.0,9984.4677734375
499,0.9639999866485596,tensor([[2]]),9640.0,9984.9853515625
500,0.9610000252723694,tensor([[8]]),9610.0,9972.556640625
501,0.9559999704360962,tensor([[3]]),9560.0,9980.3369140625
502,0.9549999833106995,tensor([[10]]),9550.0,9974.07421875
503,0.9539999961853027,tensor([[6]]),9540.0,9976.685546875
504,0.9559999704360962,tensor([[9]]),9560.0,9975.640625
505,0.9599999785423279,tensor([[5]]),9600.0,9967.296875
506,0.9639999866485596,tensor([[9]]),9640.0,10008.8251953125
507,0.9599999785423279,tensor([[0]]),9600.0,10017.12890625
508,0.9570000171661377,tensor([[8]]),9570.0,10017.12890625
509,0.9580000042915344,tensor([[8]]),9580.0,10015.55859375
510,0.9580000042915344,tensor([[5]]),9580.0,10015.55859375
511,0.9589999914169312,tensor([[7]]),9590.0,10026.0126953125
512,0.9599999785423279,tensor([[2]]),9600.0,10024.9677734375
513,0.9649999737739563,tensor([[6]]),9650.0,10045.8525390625
514,0.9750000238418579,tensor([[10]]),9750.0,10040.65234375
515,0.9700000286102295,tensor([[5]]),9700.0,10053.5224609375
516,0.9710000157356262,tensor([[7]]),9710.0,10063.88671875
517,0.9679999947547913,tensor([[7]]),9680.0,10066.9951171875
518,0.9710000157356262,tensor([[2]]),9710.0,10063.8779296875
519,0.972000002861023,tensor([[0]]),9720.0,10068.0234375
520,0.9729999899864197,tensor([[6]]),9730.0,10068.0234375
521,0.9729999899864197,tensor([[6]]),9730.0,10068.0234375
522,0.972000002861023,tensor([[9]]),9720.0,10068.5400390625
523,0.972000002861023,tensor([[1]]),9720.0,10068.541015625
524,0.9729999899864197,tensor([[8]]),9730.0,10070.611328125
525,0.9729999899864197,tensor([[8]]),9730.0,10070.6123046875
526,0.9760000109672546,tensor([[7]]),9760.0,10065.9560546875
527,0.9760000109672546,tensor([[8]]),9760.0,10065.9560546875
528,0.9729999899864197,tensor([[0]]),9730.0,10070.59765625
529,0.972000002861023,tensor([[5]]),9720.0,10070.59765625
530,0.972000002861023,tensor([[7]]),9720.0,10070.59765625
531,0.9789999723434448,tensor([[9]]),9790.0,10063.345703125
532,0.9819999933242798,tensor([[2]]),9820.0,10057.1806640625
533,0.9909999966621399,tensor([[4]]),9910.0,10094.044921875
534,0.9900000095367432,tensor([[9]]),9900.0,10085.896484375
535,0.9929999709129333,tensor([[10]]),9930.0,10079.7861328125
536,0.9909999966621399,tensor([[7]]),9910.0,10084.8603515625
537,0.9909999966621399,tensor([[4]]),9910.0,10084.8603515625
538,0.9929999709129333,tensor([[0]]),9930.0,10101.1416015625
539,0.9929999709129333,tensor([[7]]),9930.0,10101.1416015625
540,0.9940000176429749,tensor([[8]]),9940.0,10100.1240234375
541,0.9940000176429749,tensor([[0]]),9940.0,10100.1240234375
542,0.9940000176429749,tensor([[10]]),9940.0,10100.1240234375
543,0.9950000047683716,tensor([[9]]),9950.0,10097.583984375
544,0.9950000047683716,tensor([[2]]),9950.0,10097.583984375
545,0.9950000047683716,tensor([[10]]),9950.0,10097.583984375
546,0.9950000047683716,tensor([[7]]),9950.0,10097.583984375
547,0.9940000176429749,tensor([[8]]),9940.0,10098.59765625
548,0.9919999837875366,tensor([[1]]),9920.0,10101.64453125
549,0.9909999966621399,tensor([[10]]),9910.0,10099.6083984375
550,0.9890000224113464,tensor([[3]]),9890.0,10104.7021484375
551,0.9860000014305115,tensor([[0]]),9860.0,10086.3125
552,0.9810000061988831,tensor([[4]]),9810.0,10086.3125
553,0.9800000190734863,tensor([[1]]),9800.0,10078.087890625
554,0.984000027179718,tensor([[8]]),9840.0,10086.3115234375
555,0.9739999771118164,tensor([[3]]),9740.0,10101.681640625
