Step,Current Stock Price,Action,Buy and Hold Portfolio Value,DQN Agent Portfolio Value
380,124.65,4,22474.6362322332,22468.56700000001
381,124.64,9,22472.83321288043,22467.66700000001
382,124.71,9,22485.454348349795,22472.70700000001
383,124.675,1,22479.14378061511,22470.67700000001
384,124.7,2,22483.651328997028,22472.277000000013
385,124.62,10,22469.2271741749,22466.27700000001
386,124.67,9,22478.24227093873,22469.12700000001
387,124.74,9,22490.863406408094,22472.347000000012
388,124.74,10,22490.863406408094,22472.347000000012
389,124.67,9,22478.24227093873,22470.38700000001
390,124.75,7,22492.66642576086,22472.22700000001
391,124.72,1,22487.25736770256,22471.59700000001
392,124.71,3,22485.454348349795,22471.31700000001
393,124.68,9,22480.0452902915,22469.81700000001
394,124.695,8,22482.749819320645,22470.41700000001
395,124.76,6,22494.469445113627,22472.627000000008
396,124.74,9,22490.863406408094,22471.967000000004
397,124.7,10,22483.651328997028,22470.887000000006
398,124.73,7,22489.060387055328,22471.517000000007
399,124.76,7,22494.469445113627,22472.087000000003
400,124.731,9,22489.240688990605,22471.565000000002
401,124.76,7,22494.469445113627,22472.000000000004
402,124.76,7,22494.469445113627,22472.0
403,124.76,9,22494.469445113627,22472.0
404,124.76,2,22494.469445113627,22472.0
405,124.75,9,22492.66642576086,22471.73
406,124.76,7,22494.469445113627,22471.95
407,124.76,2,22494.469445113627,22471.95
408,124.798,9,22501.32091865414,22473.318
409,124.76,2,22494.469445113627,22472.216
410,124.8,9,22501.681522524694,22473.976
411,124.791,7,22500.0588051072,22473.652
412,124.79,8,22499.878503171927,22473.619
413,124.79,6,22499.878503171927,22473.619
414,124.77,9,22496.272464466394,22473.059
415,124.75,9,22492.66642576086,22472.599
416,124.77,9,22496.272464466394,22472.979
417,124.78,9,22498.07548381916,22473.139
418,124.78,9,22498.07548381916,22473.139
419,124.765,10,22495.37095479001,22472.974000000002
420,124.72,9,22487.25736770256,22472.569
421,124.75,9,22492.66642576086,22472.809
422,124.73,9,22489.060387055328,22472.669
423,124.72,9,22487.25736770256,22472.609
424,124.67,3,22478.24227093873,22472.359
425,124.76,9,22494.469445113627,22475.149
426,124.71,3,22485.454348349795,22473.899
427,124.7,9,22483.651328997028,22473.419
428,124.7,10,22483.651328997028,22473.419
429,124.7,9,22483.651328997028,22473.419
430,124.69,9,22481.84830964426,22473.179000000004
431,124.7,0,22483.651328997028,22473.379
432,124.7,9,22483.651328997028,22473.379
433,124.7,9,22483.651328997028,22473.379
434,124.67,9,22478.24227093873,22472.988999999998
435,124.67,9,22478.24227093873,22472.988999999998
436,124.67,9,22478.24227093873,22472.988999999998
437,124.7,2,22483.651328997028,22473.228999999996
438,124.67,7,22478.24227093873,22472.478999999996
439,124.655,9,22475.53774190958,22472.133999999995
440,124.7,10,22483.651328997028,22472.988999999994
441,124.65,9,22474.6362322332,22472.238999999994
442,124.7,9,22483.651328997028,22472.838999999996
443,124.65,9,22474.6362322332,22472.338999999996
444,124.63,7,22471.030193527662,22472.178999999996
445,124.65,9,22474.6362322332,22472.338999999996
446,124.7,9,22483.651328997028,22472.689
447,124.66,9,22476.43925158596,22472.448999999997
448,124.65,9,22474.6362322332,22472.398999999998
449,124.65,9,22474.6362322332,22472.398999999998
450,124.65,9,22474.6362322332,22472.398999999998
451,124.7,9,22483.651328997028,22472.599
452,124.67,3,22478.24227093873,22472.479
453,124.685,9,22480.946799967878,22472.929
454,124.67,9,22478.24227093873,22472.569000000003
455,124.67,7,22478.24227093873,22472.569000000003
456,124.675,9,22479.14378061511,22472.659000000003
457,124.64,7,22472.83321288043,22472.134000000002
458,124.68,2,22480.0452902915,22472.694000000003
459,124.71,6,22485.454348349795,22473.594
460,124.61,9,22467.424154822133,22470.694
461,124.65,3,22474.6362322332,22471.654000000002
462,124.6,9,22465.621135469362,22469.304
463,124.6,4,22465.621135469362,22469.304
464,124.63,9,22471.030193527662,22471.284
465,124.7,7,22483.651328997028,22474.994000000002
466,124.665,7,22477.34076126235,22473.314
467,124.65,9,22474.6362322332,22472.654000000002
468,124.63,9,22471.030193527662,22471.934
469,124.64,0,22472.83321288043,22472.224000000002
470,124.62,10,22469.2271741749,22471.644
471,124.61,9,22467.424154822133,22471.424
472,124.65,8,22474.6362322332,22472.144
473,124.64,9,22472.83321288043,22471.984
474,124.62,9,22469.2271741749,22471.724
475,124.6,9,22465.621135469362,22471.503999999997
476,124.62,9,22469.2271741749,22471.684
477,124.6,9,22465.621135469362,22471.523999999998
478,124.64,9,22472.83321288043,22471.803999999996
479,124.61,9,22467.424154822133,22471.623999999996
480,124.64,9,22472.83321288043,22471.773999999998
481,124.64,0,22472.83321288043,22471.773999999998
482,124.6,9,22465.621135469362,22471.613999999998
483,124.57,9,22460.212077411063,22471.493999999995
484,124.64,9,22472.83321288043,22471.773999999998
485,124.6,9,22465.621135469362,22471.613999999998
486,124.6,2,22465.621135469362,22471.613999999998
487,124.58,9,22462.015096763833,22471.193999999996
488,124.6,6,22465.621135469362,22471.533999999996
489,124.6,9,22465.621135469362,22471.533999999996
490,124.59,3,22463.8181161166,22471.393999999993
491,124.58,9,22462.015096763833,22471.013999999996
492,124.58,9,22462.015096763833,22471.013999999996
493,124.57,8,22460.212077411063,22470.763999999996
494,124.58,9,22462.015096763833,22470.983999999993
495,124.576,9,22461.293889022723,22470.911999999993
496,124.52,9,22451.196980647233,22470.071999999993
497,124.56,9,22458.4090580583,22470.551999999996
498,124.57,9,22460.212077411063,22470.651999999995
499,124.58,9,22462.015096763833,22470.731999999993
500,124.54,8,22454.803019352767,22470.451999999994
501,124.54,10,22454.803019352767,22470.451999999997
502,124.54,9,22454.803019352767,22470.451999999997
503,124.53,10,22453.0,22470.411999999997
504,124.58,9,22462.015096763833,22470.561999999998
505,124.58,9,22462.015096763833,22470.561999999998
506,124.58,9,22462.015096763833,22470.561999999998
507,124.53,9,22453.0,22470.411999999997
508,124.56,9,22458.4090580583,22470.501999999997
509,124.565,5,22459.310567734683,22470.516999999996
510,124.552,8,22456.966642576088,22469.905999999995
511,124.565,4,22459.310567734683,22470.426
512,124.565,9,22459.310567734683,22470.426
513,124.565,2,22459.310567734683,22470.425999999996
514,124.58,9,22462.015096763833,22471.430999999997
515,124.57,6,22460.212077411063,22470.890999999996
516,124.58,9,22462.015096763833,22471.410999999996
517,124.58,5,22462.015096763833,22471.410999999996
518,124.559,9,22458.228756123022,22469.814999999995
519,124.585,9,22462.916606440212,22471.400999999994
520,124.57,9,22460.212077411063,22470.665999999994
521,124.56,9,22458.4090580583,22470.265999999996
522,124.55,7,22456.606038705533,22469.945999999993
523,124.575,5,22461.11358708745,22470.670999999995
524,124.575,9,22461.11358708745,22470.670999999995
525,124.58,9,22462.015096763833,22470.935999999994
526,124.56,10,22458.4090580583,22470.075999999994
527,124.6,10,22465.621135469362,22471.395999999993
528,124.59,10,22463.8181161166,22471.145999999993
529,124.55,7,22456.606038705533,22470.385999999995
530,124.59,7,22463.8181161166,22471.105999999992
531,124.59,9,22463.8181161166,22471.105999999992
532,124.6,10,22465.621135469362,22471.245999999996
533,124.58,10,22462.015096763833,22471.025999999994
534,124.55,3,22456.606038705533,22470.755999999994
535,124.6,7,22465.621135469362,22472.45599999999
536,124.59,3,22463.8181161166,22472.145999999993
537,124.54,10,22454.803019352767,22469.495999999992
538,124.54,7,22454.803019352767,22469.495999999992
539,124.52,2,22451.196980647233,22468.775999999994
540,124.54,4,22454.803019352767,22469.77599999999
541,124.53,8,22453.0,22469.015999999996
542,124.54,5,22454.803019352767,22469.665999999994
543,124.6,4,22465.621135469362,22475.245999999992
544,124.6,5,22465.621135469362,22475.245999999992
545,124.575,4,22461.11358708745,22472.070999999993
546,124.52,4,22451.196980647233,22464.53599999999
547,124.6,9,22465.621135469362,22476.13599999999
548,124.59,7,22463.8181161166,22474.97599999999
549,124.53,7,22453.0,22468.675999999992
550,124.565,4,22459.310567734683,22472.00099999999
551,124.55,7,22456.606038705533,22470.320999999993
552,124.59,5,22463.8181161166,22474.36099999999
553,124.58,10,22462.015096763833,22473.160999999993
